"expiry_dt","strike_pr","ce_volume","pe_volume","total_volume","total_open_interest"
"2019-09-26","6500.00","96547","50113","146660","3423050"
"2019-09-26","6600.00","62591","33916","96507","1730800"
"2019-09-26","6700.00","58506","40099","98605","1426425"
"2019-09-26","6800.00","62463","37121","99584","1272025"
"2019-09-26","6900.00","50670","19605","70275","992275"
"2019-09-26","7000.00","92539","12971","105510","3158675"
"2019-09-26","7100.00","31480","2478","33958","560050"
"2019-09-26","7200.00","31590","2072","33662","744475"
"2019-09-26","7300.00","13798","1489","15287","519025"
"2019-09-26","7400.00","8064","556","8620","380300"
"2019-09-26","7500.00","19760","713","20473","1147300"
"2019-09-26","7600.00","3381","753","4134","432850"
"2019-09-26","7700.00","1515","215","1730","123975"
"2019-09-26","7800.00","1193","178","1371","148775"
"2019-09-26","7900.00","79","119","198","29550"
"2019-09-26","8000.00","3638","1215","4853","553175"
"2019-09-26","8100.00","128","388","516","50375"
"2019-09-26","8200.00","353","566","919","45725"
"2019-09-26","8300.00","913","498","1411","60500"
"2019-09-26","8400.00","2867","342","3209","112975"
"2019-09-26","8500.00","2335","219","2554","204700"
"2019-09-26","8600.00","1268","2","1270","17750"
"2019-09-26","8700.00","441","4","445","6875"
"2019-09-26","8800.00","78","0","78","2375"
"2019-09-26","8900.00","7","11233","11240","1675"
"2019-09-26","9000.00","13455","19587","33042","9257400"
"2019-09-26","9100.00","632","282","914","439575"
"2019-09-26","9200.00","18","2111","2129","7125"
"2019-09-26","9250.00","0","5433","5433","750"
"2019-09-26","9300.00","4","7","11","2175"
"2019-09-26","9350.00","0","7908","7908","600"
"2019-09-26","9400.00","1","6","7","2400"
"2019-09-26","9450.00","0","28010","28010","0"
"2019-09-26","9500.00","11625","26041","37666","13878200"
"2019-09-26","9550.00","0","16202","16202","0"
"2019-09-26","9600.00","89","553","642","183225"
"2019-09-26","9650.00","0","15441","15441","0"
"2019-09-26","9700.00","1099","9263","10362","3458625"
"2019-09-26","9750.00","16","150","166","27075"
"2019-09-26","9800.00","692","49580","50272","2727150"
"2019-09-26","9850.00","2","14","16","3975"
"2019-09-26","9900.00","22496","75030","97526","9522000"
"2019-09-26","9950.00","0","6","6","900"
"2019-09-26","10000.00","43095","336428","379523","55830525"
"2019-09-26","10050.00","1","151","152","8475"
"2019-09-26","10100.00","492","140630","141122","8199000"
"2019-09-26","10150.00","1","1210","1211","99525"
"2019-09-26","10200.00","1002","309247","310249","35296275"
"2019-09-26","10250.00","1","8137","8138","177750"
"2019-09-26","10300.00","1992","340704","342696","19801575"
"2019-09-26","10350.00","1","34837","34838","353400"
"2019-09-26","10400.00","2586","428870","431456","15838050"
"2019-09-26","10450.00","169","69902","70071","1304850"
"2019-09-26","10500.00","33510","984411","1017921","47311125"
"2019-09-26","10550.00","629","116614","117243","1776525"
"2019-09-26","10600.00","51740","993173","1044913","53261025"
"2019-09-26","10650.00","16509","198322","214831","2515875"
"2019-09-26","10700.00","274992","1284585","1559577","28854850"
"2019-09-26","10750.00","109070","257560","366630","3176925"
"2019-09-26","10800.00","721646","1643925","2365571","80723925"
"2019-09-26","10850.00","179921","249771","429692","5281200"
"2019-09-26","10900.00","1015344","1417154","2432498","52342125"
"2019-09-26","10950.00","219718","196818","416536","5917500"
"2019-09-26","11000.00","1788793","1890167","3678960","107613875"
"2019-09-26","11050.00","215634","147653","363287","3733650"
"2019-09-26","11100.00","1332579","887809","2220388","45767850"
"2019-09-26","11150.00","167192","182937","350129","3412875"
"2019-09-26","11200.00","1565262","1077316","2642578","77249100"
"2019-09-26","11250.00","207519","306077","513596","3839400"
"2019-09-26","11300.00","1397130","1148669","2545799","52317450"
"2019-09-26","11350.00","226506","532036","758542","3705000"
"2019-09-26","11400.00","1346973","1829389","3176362","42560250"
"2019-09-26","11450.00","350468","999613","1350081","6498525"
"2019-09-26","11500.00","2637331","2941608","5578939","72153275"
"2019-09-26","11550.00","1261777","1184850","2446627","5802450"
"2019-09-26","11600.00","3522891","1356788","4879679","34162950"
"2019-09-26","11650.00","1238311","136735","1375046","5066475"
"2019-09-26","11700.00","2173874","178592","2352466","59725425"
"2019-09-26","11750.00","490249","2731","492980","1892625"
"2019-09-26","11800.00","1147815","22290","1170105","21008125"
"2019-09-26","11850.00","197859","230","198089","1214400"
"2019-09-26","11900.00","613529","5800","619329","11320850"
"2019-09-26","11950.00","87096","739","87835","885675"
"2019-09-26","12000.00","816534","36109","852643","36595350"
"2019-09-26","12050.00","37716","7","37723","291750"
"2019-09-26","12100.00","159175","288","159463","2412000"
"2019-09-26","12150.00","10386","1","10387","75975"
"2019-09-26","12200.00","92700","2380","95080","4017775"
"2019-09-26","12250.00","4993","0","4993","67350"
"2019-09-26","12300.00","47165","565","47730","1477825"
"2019-09-26","12350.00","158","0","158","7050"
"2019-09-26","12400.00","27683","480","28163","756075"
"2019-09-26","12450.00","255","0","255","450"
"2019-09-26","12500.00","130289","42974","173263","21371200"
"2019-09-26","12550.00","549","0","549","19200"
"2019-09-26","12600.00","2526","45","2571","123550"
"2019-09-26","12650.00","0","0","0","0"
"2019-09-26","12700.00","167","79","246","38850"
"2019-09-26","12750.00","0","0","0","0"
"2019-09-26","12800.00","539","89","628","57825"
"2019-09-26","12850.00","0","0","0","0"
"2019-09-26","12900.00","526","114","640","42625"
"2019-09-26","12950.00","0","0","0","0"
"2019-09-26","13000.00","50030","42846","92876","19389425"
"2019-09-26","13050.00","0","0","0","0"
"2019-09-26","13100.00","316","12","328","82400"
"2019-09-26","13150.00","0","0","0","0"
"2019-09-26","13200.00","586","461","1047","222025"
"2019-09-26","13250.00","0","1","1","150"
"2019-09-26","13300.00","120","6","126","26100"
"2019-09-26","13350.00","1600","0","1600","0"
"2019-09-26","13400.00","45","20","65","28925"
"2019-09-26","13450.00","0","0","0","0"
"2019-09-26","13500.00","2937","3664","6601","1467580"
"2019-09-26","13600.00","90","5","95","13000"
"2019-09-26","13700.00","3222","0","3222","1450"
"2019-09-26","13750.00","0","6","6","1765"
"2019-09-26","13800.00","4011","0","4011","150"
"2019-09-26","13900.00","3210","0","3210","275"
"2019-09-26","14000.00","741","760","1501","315060"
"2019-09-26","14100.00","0","0","0","0"
"2019-09-26","14200.00","7825","0","7825","675"
"2019-09-26","14250.00","0","5","5","625"
"2019-09-26","14300.00","22697","0","22697","16500"
"2019-09-26","14400.00","11019","0","11019","450"
"2019-09-26","14500.00","317","387","704","39120"
"2019-09-26","14600.00","0","0","0","0"
"2019-09-26","14700.00","0","0","0","0"
"2019-09-26","14750.00","4","56","60","6335"
"2019-09-26","14800.00","0","0","0","0"
"2019-09-26","14900.00","0","0","0","0"
"2019-09-26","15000.00","37","4027","4064","154310"
"2019-09-26","15100.00","0","0","0","0"
"2019-09-26","15200.00","0","0","0","0"
"2019-09-26","15250.00","39","138","177","10050"
"2019-09-26","15300.00","0","0","0","0"
"2019-09-26","15400.00","0","0","0","0"
"2019-09-26","15500.00","104","2040","2144","67325"
"2019-09-26","15600.00","0","0","0","0"
"2019-09-26","15700.00","0","0","0","0"
"2019-09-26","15750.00","178","497","675","23725"
"2019-09-26","15800.00","0","0","0","0"
"2019-09-26","15900.00","0","0","0","0"
"2019-09-26","16000.00","2586","4807","7393","175645"
"2019-09-26","16100.00","0","0","0","0"
"2019-09-26","16200.00","0","0","0","0"
"2019-09-26","16250.00","870","836","1706","40125"
"2019-09-26","16300.00","0","0","0","0"
"2019-09-26","16400.00","0","0","0","0"
"2019-09-26","16500.00","4737","2512","7249","126650"
"2019-09-26","16600.00","0","0","0","0"
"2019-09-26","16700.00","0","0","0","0"
"2019-09-26","16750.00","1338","184","1522","25075"
"2019-09-26","16800.00","0","0","0","0"
"2019-09-26","16900.00","0","0","0","0"
"2019-09-26","17000.00","11771","2537","14308","209570"
"2019-09-26","17100.00","0","0","0","0"
"2019-09-26","17200.00","0","0","0","0"
"2019-09-26","17250.00","1558","83","1641","21050"
"2019-09-26","17300.00","0","0","0","0"
"2019-09-26","17400.00","0","0","0","0"
"2019-09-26","17500.00","4974","1862","6836","94350"
"2019-09-26","17600.00","0","0","0","0"
"2019-09-26","17700.00","0","0","0","0"
"2019-09-26","17750.00","542","307","849","13275"
"2019-09-26","18000.00","8578","1585","10163","138050"
"2019-09-26","18250.00","46","0","46","1000"
"2019-09-26","18500.00","2406","625","3031","24300"
"2019-09-26","18750.00","303","5","308","2450"
"2019-09-26","19000.00","4278","142","4420","90250"
"2019-09-26","19250.00","254","2","256","5125"
"2019-09-26","19500.00","833","48","881","13175"
"2019-09-26","19750.00","59","2","61","2050"
"2019-09-26","20000.00","2641","186","2827","74950"
"2019-09-26","20250.00","0","0","0","0"
"2019-09-26","20500.00","68","4","72","3375"
"2019-09-26","20750.00","0","0","0","0"
"2019-09-26","21000.00","385","3","388","11000"
"2019-09-26","21250.00","0","0","0","0"
"2019-09-26","21500.00","11","0","11","600"
"2019-09-26","21750.00","0","0","0","0"
"2019-09-26","22000.00","3","8","11","1725"
"2019-09-26","22250.00","0","0","0","0"
"2019-09-26","22500.00","0","8","8","3800"
"2019-09-26","22750.00","0","0","0","0"
"2019-09-26","23000.00","0","0","0","0"
"2019-09-26","23250.00","0","0","0","0"
"2019-09-26","23500.00","1","0","1","100"
"2019-09-26","23750.00","0","0","0","0"
"2019-09-26","24000.00","0","0","0","0"
"2019-09-26","24250.00","0","0","0","0"
"2019-09-26","24500.00","0","0","0","0"
"2019-09-26","25000.00","0","0","0","0"
"2019-09-26","25200.00","624","70917","71541","736640"
"2019-09-26","25300.00","11","14714","14725","64040"
"2019-09-26","25400.00","87","32608","32695","492440"
"2019-09-26","25500.00","1685","175039","176724","1490220"
"2019-09-26","25600.00","30","35643","35673","75720"
"2019-09-26","25700.00","4","50770","50774","117840"
"2019-09-26","25800.00","56","49567","49623","122000"
"2019-09-26","25900.00","40","55183","55223","85560"
"2019-09-26","26000.00","7723","544503","552226","4264040"
"2019-09-26","26100.00","748","107726","108474","270480"
"2019-09-26","26200.00","628","174279","174907","362120"
"2019-09-26","26300.00","636","187186","187822","397720"
"2019-09-26","26400.00","9943","225520","235463","441160"
"2019-09-26","26500.00","38746","881061","919807","4465400"
"2019-09-26","26600.00","13901","256344","270245","509120"
"2019-09-26","26700.00","41783","296157","337940","733320"
"2019-09-26","26800.00","116538","361192","477730","1020180"
"2019-09-26","26900.00","140217","281776","421993","986820"
"2019-09-26","27000.00","493675","1098320","1591995","10941540"
"2019-09-26","27100.00","210300","195772","406072","710140"
"2019-09-26","27200.00","295048","216892","511940","1113420"
"2019-09-26","27300.00","290887","232161","523048","1307320"
"2019-09-26","27400.00","241552","166238","407790","763660"
"2019-09-26","27500.00","806770","827818","1634588","8792380"
"2019-09-26","27600.00","202093","152476","354569","737420"
"2019-09-26","27700.00","201624","147779","349403","1238500"
"2019-09-26","27800.00","223056","165471","388527","1080360"
"2019-09-26","27900.00","148164","142479","290643","731840"
"2019-09-26","28000.00","1055649","1010515","2066164","14569440"
"2019-09-26","28100.00","150542","122217","272759","687400"
"2019-09-26","28200.00","179710","169731","349441","827800"
"2019-09-26","28300.00","159696","168215","327911","715140"
"2019-09-26","28400.00","127678","196144","323822","590240"
"2019-09-26","28500.00","911785","1057715","1969500","8422100"
"2019-09-26","28600.00","133783","289580","423363","518700"
"2019-09-26","28700.00","142527","321685","464212","640980"
"2019-09-26","28800.00","181979","434511","616490","1393440"
"2019-09-26","28900.00","159255","478254","637509","522400"
"2019-09-26","29000.00","1010589","2358122","3368711","10250320"
"2019-09-26","29100.00","149240","759202","908442","526880"
"2019-09-26","29200.00","193266","1013228","1206494","749340"
"2019-09-26","29300.00","146179","1136027","1282206","887460"
"2019-09-26","29400.00","177356","1350340","1527696","790880"
"2019-09-26","29500.00","975909","3643526","4619435","8582820"
"2019-09-26","29600.00","372729","1737618","2110347","944960"
"2019-09-26","29700.00","484169","1896699","2380868","1299780"
"2019-09-26","29800.00","904905","2333304","3238209","1194200"
"2019-09-26","29900.00","1123972","1811393","2935365","1246740"
"2019-09-26","30000.00","4191272","3540753","7732025","7549480"
"2019-09-26","30100.00","1914125","822129","2736254","1080620"
"2019-09-26","30200.00","2402524","632293","3034817","1327900"
"2019-09-26","30300.00","2149143","402428","2551571","1055600"
"2019-09-26","30400.00","1929343","214078","2143421","931680"
"2019-09-26","30500.00","4305896","410957","4716853","4736360"
"2019-09-26","30600.00","1487707","57262","1544969","799340"
"2019-09-26","30700.00","1401289","23799","1425088","696440"
"2019-09-26","30800.00","1364301","5640","1369941","772480"
"2019-09-26","30900.00","1017313","2713","1020026","508500"
"2019-09-26","31000.00","3580844","20890","3601734","3761560"
"2019-09-26","31100.00","660180","390","660570","455740"
"2019-09-26","31200.00","723241","236","723477","556200"
"2019-09-26","31300.00","526859","401","527260","402260"
"2019-09-26","31400.00","431362","45","431407","252280"
"2019-09-26","31500.00","1863142","2991","1866133","2338740"
"2019-09-26","31600.00","342213","10","342223","374960"
"2019-09-26","31700.00","245054","0","245054","213960"
"2019-09-26","31800.00","226187","0","226187","204400"
"2019-09-26","31900.00","216232","0","216232","249060"
"2019-09-26","32000.00","3220692","41796","3262488","8002720"
"2019-09-26","32100.00","65821","0","65821","76700"
"2019-09-26","32200.00","48002","11","48013","67860"
"2019-09-26","32300.00","37814","0","37814","59780"
"2019-09-26","32400.00","29668","12","29680","38320"
"2019-09-26","32500.00","300251","1956","302207","596220"
"2019-09-26","32600.00","16457","8","16465","30340"
"2019-09-26","32700.00","12681","25","12706","28060"
"2019-09-26","32800.00","16100","10","16110","39620"
"2019-09-26","32900.00","68691","10","68701","38840"
"2019-09-26","33000.00","232420","2252","234672","1166660"
"2019-09-26","33100.00","49082","55","49137","226440"
"2019-09-26","47500.00","0","0","0","0"
"2019-09-26","48000.00","0","0","0","0"
"2019-09-26","48500.00","0","0","0","0"
"2019-09-26","49000.00","0","0","0","0"
"2019-09-26","49500.00","0","0","0","0"
"2019-09-26","50000.00","0","0","0","0"
"2019-09-26","50500.00","0","0","0","0"
"2019-09-26","51000.00","0","0","0","0"
"2019-09-26","51500.00","0","0","0","0"
"2019-09-26","52000.00","0","0","0","0"
"2019-09-26","52500.00","0","0","0","0"
"2019-09-26","53000.00","0","0","0","0"
"2019-09-26","53500.00","0","0","0","0"
"2019-09-26","54000.00","0","0","0","0"
"2019-09-26","54500.00","0","0","0","0"
"2019-09-26","55000.00","0","0","0","0"
"2019-09-26","55500.00","0","0","0","0"
"2019-09-26","56000.00","0","0","0","0"
"2019-09-26","56500.00","0","0","0","0"
"2019-09-26","57000.00","0","1","1","110"
"2019-09-26","57500.00","0","0","0","0"
"2019-09-26","58000.00","4","0","4","160"
